datetime,model,scene,case,northern_flow,sac_flow,sjr_flow,exports,delta_cu,ndo,dcc,smscg,sf_tidal_energy,x2,evap_delta,cu_flow,trp,wci,vcu,uni,rsl,old,pct,mal,cll,emm2,srv,anc,jer,sal,ppt,rri2,bdt,lps,snc,dsj,bdl,nsl2,vol,tss,sss,oh4,rsl,vcu,mtz
2013-11-03,SCHISM,base,3,11617.95,10127.71,3032.77,3986.78,-531.75,17152.90,1.00,1.00,2.95,88.20,407.10,938.85,387.38,386.31,370.75,478.74,418.84,424.14,22499.69,2224.58,8858.61,2320.52,516.66,4481.17,1380.96,419.48,384.18,378.00,456.55,402.48,12249.89,1127.95,9421.17,7998.83,12123.36,1230.32,186.68,413.11,418.84,370.75,15441.05
2013-11-04,SCHISM,base,3,12486.30,10975.90,2914.76,4519.39,-624.55,-4992.72,1.00,1.00,2.27,87.40,111.80,736.35,413.96,413.11,378.00,542.30,418.84,467.33,21638.77,2226.32,8603.35,2299.27,456.76,4101.93,1275.90,413.11,378.00,378.00,528.02,342.99,11913.94,1095.39,9139.42,7873.01,11803.85,1119.46,169.94,418.84,418.84,378.00,15005.45
2013-11-05,SCHISM,base,3,13396.37,11656.01,2825.05,5040.17,-709.29,-11613.54,1.00,1.00,1.84,86.40,87.70,796.99,444.70,427.75,378.00,607.60,422.66,520.87,21221.34,2239.30,8072.02,2294.44,370.33,3903.88,1233.53,366.49,378.00,402.06,584.20,316.86,11610.36,1062.38,8884.36,8080.09,11595.25,1031.75,171.25,418.84,422.66,378.00,14495.50
2013-11-06,SCHISM,base,3,13275.23,11640.18,2766.77,5087.56,-725.87,-11384.87,1.00,1.00,1.68,85.80,63.90,789.77,466.28,428.39,379.49,666.96,439.20,585.04,20918.21,2225.93,7584.70,2278.19,299.68,3727.30,1184.84,312.14,375.66,445.34,648.87,292.16,11433.56,1038.04,8594.28,7727.30,11425.40,964.61,182.55,418.84,439.20,379.49,13836.84
2013-11-07,SCHISM,base,3,13128.55,11539.63,2714.44,5394.00,-740.37,-16675.45,1.00,1.00,1.73,85.40,75.40,815.77,491.18,429.02,398.44,688.55,439.20,639.08,21066.56,2246.65,7366.39,2299.65,259.85,3706.56,1168.51,294.31,372.46,497.51,685.65,222.46,11284.58,1032.35,8435.90,7432.86,11290.87,897.22,171.25,420.54,439.20,398.44,13595.38
2013-11-08,SCHISM,base,3,13032.08,11476.82,2660.52,5337.53,-722.89,-10473.02,1.00,1.00,1.98,84.80,73.30,796.19,504.88,441.95,398.44,705.97,439.20,673.82,21008.13,2252.27,7197.85,2315.50,238.69,3681.33,1153.59,286.14,369.69,542.93,696.44,185.16,11086.50,1034.59,8252.56,7181.73,11087.18,842.09,171.25,439.20,439.20,398.44,13451.73
2013-11-09,SCHISM,base,3,13100.60,11534.70,2606.22,5090.73,-722.27,112.12,1.00,1.00,2.35,84.80,98.90,821.17,524.23,480.43,414.59,740.53,439.20,695.81,20336.26,2165.25,6568.48,2236.01,229.17,3434.47,1109.76,284.63,360.51,593.19,725.85,171.25,10886.21,1007.77,8005.50,6873.28,10874.94,780.16,171.25,439.20,439.20,414.59,13187.96
2013-11-10,SCHISM,base,3,13105.37,11518.25,2075.89,5178.51,-696.57,1722.29,1.00,1.00,2.65,84.80,66.00,762.57,536.42,487.18,418.84,796.44,445.76,726.68,20821.53,2196.67,6615.26,2282.45,225.49,3498.70,1097.82,291.73,351.33,634.92,772.12,171.25,10658.03,1011.63,7787.87,6079.55,10601.05,734.12,167.12,439.20,445.76,418.84,13369.05
2013-11-11,SCHISM,base,3,12760.89,11161.15,1559.98,4829.71,-678.33,15913.58,1.00,1.00,2.86,84.40,61.30,739.63,550.06,508.25,418.84,819.49,439.20,764.70,20426.51,2154.77,6433.17,2245.11,216.83,3402.33,1075.55,288.94,346.20,654.28,806.53,171.25,10393.05,993.13,7480.56,6186.43,10421.00,712.60,166.90,443.43,439.20,418.84,13137.49
2013-11-12,SCHISM,base,3,12405.80,10810.61,1521.66,4544.77,-672.60,16084.93,1.00,1.00,3.02,84.60,70.50,743.10,541.25,508.46,401.42,819.49,439.20,792.12,20063.07,2140.98,6161.29,2232.71,213.36,3290.11,1032.15,286.57,339.35,665.30,815.58,171.25,10172.46,978.06,7125.88,5802.04,10170.23,683.99,166.90,449.99,439.20,401.42,12998.73
2013-11-13,SCHISM,base,3,11916.97,10335.82,1481.41,4594.70,-724.90,16086.18,1.00,1.00,3.06,85.20,107.30,832.20,537.05,494.13,398.44,819.49,439.20,813.73,20107.16,2180.96,6283.11,2269.68,214.44,3282.95,1014.48,280.11,331.86,670.91,819.49,171.25,9905.10,964.82,6891.07,5629.14,9954.88,663.01,164.51,456.76,439.20,398.44,12881.50
2013-11-14,SCHISM,base,3,11169.62,9677.10,1436.09,4903.86,-647.26,21446.21,1.00,1.00,3.02,85.20,187.00,834.26,521.50,454.65,398.44,819.49,441.31,818.46,20296.05,2237.36,6761.12,2346.20,221.81,3494.57,1029.51,283.56,321.79,679.01,819.49,171.25,9674.90,961.56,6630.43,5724.40,9797.22,678.80,150.37,459.51,441.31,398.44,12679.55
2013-11-15,SCHISM,base,3,10489.41,9011.99,1392.08,4654.64,-641.15,32612.57,1.00,1.00,2.82,85.40,135.90,777.05,546.49,502.35,398.44,812.29,459.51,819.49,19690.07,2163.11,6668.79,2272.97,219.86,3412.29,1007.57,282.70,316.43,686.06,819.49,171.25,9524.78,956.05,6319.84,6097.17,9549.67,695.19,150.37,459.51,459.51,398.44,12199.90
2013-11-16,SCHISM,base,3,9916.68,8439.44,1340.19,3832.94,-625.41,23312.82,1.00,1.00,2.58,85.40,76.20,701.61,561.38,497.51,398.44,799.74,459.51,819.49,19635.51,2186.78,6639.00,2286.51,215.31,3398.94,993.94,279.68,316.43,697.68,815.17,171.25,9307.42,953.81,6218.73,5981.35,9144.79,681.91,150.37,459.51,459.51,398.44,12098.17
2013-11-17,SCHISM,base,3,9432.54,7900.94,1293.59,3811.49,-623.83,26067.40,1.00,1.00,2.31,85.60,121.90,745.73,573.32,515.61,398.44,799.74,459.51,810.85,19230.24,2170.49,6577.23,2261.94,210.33,3311.60,971.54,269.99,307.20,707.63,803.03,171.25,9006.76,945.04,6147.47,6068.05,8801.17,680.04,150.37,459.51,459.51,398.44,11779.79
2013-11-18,SCHISM,base,3,8875.08,7351.21,1260.50,4042.43,-601.68,18534.07,1.00,1.00,2.01,85.20,47.20,648.88,577.30,512.03,398.44,799.74,459.51,799.74,19151.62,2172.04,6668.97,2260.01,207.94,3315.36,954.42,268.69,300.76,716.53,799.74,171.03,8685.32,938.30,6101.48,6096.27,8483.60,676.10,150.37,459.51,459.51,398.44,11603.40
2013-11-19,SCHISM,base,3,8220.07,6699.90,1231.45,4412.34,-77.43,7736.68,1.00,1.00,1.79,85.40,34.00,111.43,582.94,517.08,398.44,799.74,459.51,799.74,18851.15,2148.94,6485.57,2209.47,201.87,3188.96,937.89,257.05,296.46,729.16,799.74,163.42,8509.45,933.20,6073.98,6315.19,8246.60,672.78,150.37,462.05,459.51,398.44,11174.77
2013-11-20,SCHISM,base,3,7683.70,6049.75,1207.58,3699.01,1158.55,-6606.28,1.00,1.00,1.63,86.00,632.90,-525.65,571.02,479.58,398.44,799.74,462.26,806.12,19164.52,2214.70,6637.03,2266.97,203.82,3303.68,937.08,260.28,295.17,740.53,799.74,151.24,8451.10,933.40,6064.45,6305.51,8056.40,672.78,150.37,466.49,462.26,398.44,10798.75
2013-11-21,SCHISM,base,3,7305.90,5642.99,1210.73,2529.08,1446.91,10442.89,1.00,1.00,1.67,84.80,380.40,-1066.51,577.30,514.98,398.44,799.74,479.79,819.49,17892.68,2154.96,7048.51,2188.53,214.44,2809.60,853.99,309.56,287.43,746.52,799.74,154.07,8588.35,917.27,6089.44,6137.95,8051.66,629.92,150.37,477.26,479.79,398.44,10367.83
2013-11-22,SCHISM,base,3,7469.03,5822.18,1327.17,2350.77,1252.51,-28357.15,1.00,1.00,1.95,85.40,93.90,-1158.61,654.69,560.33,407.80,799.74,479.79,820.52,17080.16,2025.81,6607.05,2025.03,232.20,2505.48,768.62,272.57,286.35,758.09,799.74,169.07,8710.59,854.40,6187.32,7314.55,8545.76,604.47,150.37,485.28,479.79,407.80,11355.01
2013-11-23,SCHISM,base,3,7229.09,5643.07,1395.33,2159.85,1339.91,-37550.89,1.00,1.00,2.52,86.00,72.40,-1267.51,637.84,535.37,419.69,780.78,479.79,820.31,19960.65,2180.96,6420.29,2213.92,262.87,2950.24,839.83,271.71,283.99,763.04,791.70,171.25,8568.98,864.45,6321.99,6320.74,8425.41,617.41,150.37,496.45,479.79,419.69,11754.02
2013-11-24,SCHISM,base,3,6635.15,5084.79,1332.64,2420.84,999.11,-18130.82,1.00,0.01,3.18,86.20,71.80,-927.31,618.87,540.62,420.11,773.36,479.79,807.56,20602.27,2229.42,6964.14,2286.51,275.37,3249.75,866.30,275.59,285.28,769.85,774.19,171.25,8265.52,861.58,6580.45,6093.57,8440.61,685.86,150.37,497.08,479.79,420.11,11692.47
2013-11-25,SCHISM,base,3,6449.20,4870.96,1281.93,2471.76,-173.79,-10794.45,1.00,0.00,3.84,87.00,67.30,241.09,618.04,549.01,426.27,798.29,479.79,790.06,20778.17,2173.98,7053.84,2241.04,289.58,3390.48,891.49,276.67,290.23,774.39,780.58,171.25,8186.34,852.35,6697.50,6007.62,8585.38,738.46,153.63,493.92,479.79,426.27,12335.63
2013-11-26,SCHISM,base,3,6348.40,4771.76,1251.06,2608.05,-580.60,3381.79,1.00,0.00,4.37,87.80,67.20,647.80,612.82,545.86,439.20,801.59,480.21,792.12,21027.14,2178.25,7468.19,2255.94,338.28,3717.21,964.21,287.21,293.24,774.60,792.73,171.25,8284.25,843.32,6830.75,6379.66,9008.32,808.59,162.77,484.86,480.21,439.20,13512.62
2013-11-27,SCHISM,base,3,6337.86,4661.61,1232.92,2742.90,-617.33,21352.72,1.00,0.00,4.67,88.80,45.60,662.93,608.44,538.52,427.11,819.69,500.03,799.74,21292.69,2168.74,7987.41,2261.17,401.84,4041.07,1043.72,295.60,295.82,775.42,799.32,171.25,8558.33,845.99,7108.32,7036.97,9604.79,909.09,155.37,480.64,500.03,427.11,14107.37
2013-11-28,SCHISM,base,3,6057.26,4485.78,1234.10,2511.62,-653.89,27567.21,1.00,0.00,4.63,89.60,49.50,703.39,605.51,530.12,416.50,839.21,500.03,805.91,21807.43,2223.03,8680.96,2325.35,477.05,4473.25,1145.11,305.91,297.32,776.45,812.29,171.25,9007.80,859.33,7484.62,7531.94,10222.11,1040.07,150.37,478.32,500.03,416.50,14774.24
2013-11-29,SCHISM,base,3,6178.34,4573.76,1253.95,2551.79,-640.97,36471.66,1.00,0.00,4.36,89.80,48.80,689.77,612.40,527.39,404.18,839.21,507.40,819.49,21961.95,2246.85,9271.21,2353.92,550.48,4814.90,1251.81,316.64,298.18,777.69,830.79,171.25,9508.18,885.35,7772.73,7962.65,10711.06,1192.90,150.37,464.80,507.40,404.18,15233.82
2013-11-30,SCHISM,base,3,6695.97,5077.30,1284.29,2532.51,-641.73,35787.81,1.00,0.00,3.87,89.80,47.80,689.53,633.46,538.94,398.44,839.21,520.24,832.03,21905.67,2234.07,9395.39,2340.80,565.99,4928.72,1312.17,320.72,302.69,779.55,839.21,171.25,9906.48,913.38,7886.02,8462.63,10921.89,1291.94,150.37,459.94,520.24,398.44,15546.45
2013-12-01,SCHISM,base,3,7356.63,5772.50,1318.61,2558.66,-647.52,23648.01,1.00,0.99,3.26,90.20,80.00,727.52,657.40,550.90,398.44,857.69,520.24,839.21,21630.50,2235.23,9388.81,2331.72,553.00,4954.67,1351.39,319.22,305.48,779.96,839.21,171.25,10146.17,937.49,7920.65,8900.54,11002.09,1344.19,150.37,452.11,520.24,398.44,15755.07
2013-12-02,SCHISM,base,3,7992.56,6373.16,1343.64,2563.32,-632.12,2538.46,1.00,1.00,2.64,90.20,276.10,908.22,657.19,551.53,398.44,858.92,520.24,839.21,21879.10,2303.91,9717.18,2393.27,569.55,5312.22,1432.41,328.86,309.13,779.96,854.20,171.25,10288.73,978.88,7796.67,9078.32,11018.30,1427.63,150.37,444.28,520.24,398.44,15351.25
2013-12-03,SCHISM,base,3,8546.41,6924.51,1359.02,2539.44,-563.29,8042.19,1.00,1.00,2.08,89.00,288.00,851.29,638.88,540.20,398.44,858.92,520.24,848.86,21743.47,2316.08,10065.18,2414.85,534.53,5307.13,1458.09,350.90,316.43,777.07,858.92,171.25,10459.91,993.13,7554.71,8949.75,10654.61,1523.27,150.37,439.20,520.24,398.44,14114.36
2013-12-04,SCHISM,base,3,9318.50,7675.83,1354.72,2415.78,-531.95,-7834.12,1.00,1.00,1.75,88.60,215.50,747.45,684.20,575.41,398.44,865.48,520.24,858.92,20660.98,2194.35,9047.23,2254.78,393.76,4469.01,1340.79,304.20,309.78,779.96,858.92,164.07,10425.80,959.72,7877.59,9628.62,10151.67,1270.88,150.37,439.20,520.24,398.44,13145.21
2013-12-05,SCHISM,base,3,10390.73,8750.78,1336.09,2296.97,-536.23,-15270.26,1.00,1.00,1.58,87.60,186.40,722.63,675.06,551.95,398.44,878.59,520.24,858.92,20789.88,2214.31,8640.51,2265.23,341.92,4382.54,1317.58,280.54,299.90,779.96,872.24,150.37,10161.63,949.32,8172.15,9042.20,9957.80,1158.23,150.37,439.20,520.24,398.44,12931.73
2013-12-06,SCHISM,base,3,11311.84,9641.65,1305.57,2289.95,20.32,-20726.93,1.00,1.00,1.54,86.60,194.10,173.78,673.82,552.58,398.44,878.59,507.40,872.24,20547.52,2208.50,8069.04,2251.30,268.91,4180.51,1270.48,261.36,298.61,783.46,878.59,150.37,9909.41,938.30,8520.27,8635.62,9828.94,1042.30,150.37,439.20,507.40,398.44,12653.97
2013-12-07,SCHISM,base,3,11998.32,10289.17,1272.71,2285.00,72.05,4576.12,1.00,1.00,1.63,84.80,236.10,164.05,615.11,526.13,399.93,878.59,500.03,873.27,20023.33,2204.81,7844.52,2278.58,229.39,4080.79,1205.18,258.56,297.97,790.88,878.59,151.46,9715.80,965.84,8704.84,7981.79,9652.97,976.02,157.77,439.20,500.03,399.93,12371.40
2013-12-08,SCHISM,base,3,12933.15,11238.54,1262.21,2295.12,105.38,-2059.73,1.00,1.00,1.86,84.00,159.20,53.82,677.97,598.41,413.74,876.75,497.93,878.59,18680.79,2055.42,6447.48,2108.92,196.88,3219.55,1031.14,231.77,292.38,797.06,878.59,150.37,9602.02,895.38,8683.58,7601.28,9535.49,788.61,154.50,437.50,497.93,413.74,12252.08
2013-12-09,SCHISM,base,3,13994.49,12362.36,1263.80,2443.41,51.68,-1730.94,1.00,1.00,2.10,83.80,103.90,52.22,678.80,565.15,418.84,874.50,479.79,878.59,18465.96,2060.87,5827.83,2109.12,192.54,2990.31,967.06,219.64,288.29,802.41,875.93,151.67,9477.74,875.11,8478.53,6294.40,9512.33,680.25,151.67,439.20,479.79,418.84,12641.18
2013-12-10,SCHISM,base,3,14706.20,13100.34,1248.55,2528.99,24.48,4876.19,1.00,1.00,2.29,83.60,80.10,55.62,618.87,518.56,418.84,880.03,479.37,878.59,19048.35,2103.09,5627.52,2170.68,188.41,2973.03,926.87,221.16,276.88,810.64,877.57,158.42,9398.85,872.86,8154.09,5608.16,9602.54,620.12,162.77,439.20,479.37,418.84,12713.71
2013-12-11,SCHISM,base,3,15069.06,13496.22,1199.79,2528.50,-502.95,22085.50,1.00,1.00,2.40,83.20,68.00,570.95,595.91,506.77,419.05,898.25,459.51,878.59,18716.41,2118.06,5409.74,2195.90,184.94,2835.32,880.64,218.34,269.99,813.73,878.59,171.25,9427.92,859.33,7568.30,5451.28,9689.91,587.13,181.68,436.44,459.51,419.05,12452.00
2013-12-12,SCHISM,base,3,15359.31,13777.10,1130.65,2661.87,-610.75,21036.38,1.00,1.00,2.52,83.20,61.70,672.45,585.45,495.40,418.84,898.25,459.51,878.59,18334.18,2122.33,5066.42,2202.68,180.81,2632.85,810.44,211.19,266.32,818.05,889.65,169.51,9488.29,844.76,6965.39,5024.81,9571.61,533.48,164.73,435.38,459.51,418.84,12199.56
2013-12-13,SCHISM,base,3,15588.79,14012.48,1059.39,2650.52,-625.88,32032.17,1.00,1.00,2.56,82.60,51.50,677.38,572.90,484.22,418.84,898.25,459.51,884.94,17989.50,2156.71,5083.20,2248.98,181.68,2568.26,771.92,213.36,257.26,823.81,896.00,165.60,9429.83,831.41,6506.85,4607.94,9396.94,496.24,150.37,434.32,459.51,418.84,11843.83
2013-12-14,SCHISM,base,3,15852.16,14261.33,999.37,2809.62,-602.26,38962.13,1.00,1.00,2.50,82.20,48.00,650.26,609.48,493.50,418.84,898.25,459.51,898.25,17041.45,2096.67,4555.35,2187.95,178.42,2279.55,698.30,209.89,252.08,826.27,898.25,171.25,9244.00,811.88,5967.85,4336.76,9044.11,456.13,150.37,434.75,459.51,418.84,11216.49
2013-12-15,SCHISM,base,3,16069.86,14471.07,953.19,3600.60,-615.64,35769.85,1.00,1.00,2.35,82.20,45.50,661.14,608.02,485.91,418.20,898.25,459.51,898.25,16410.39,2061.45,4070.95,2149.14,174.07,2046.26,633.25,201.22,248.63,828.94,898.25,171.25,8907.50,792.12,5565.80,3851.17,8554.84,409.92,150.37,431.14,459.51,418.20,10753.29
2013-12-16,SCHISM,base,3,13030.52,11436.04,980.69,3786.50,-625.51,25556.95,1.00,1.00,2.30,82.80,34.70,660.21,570.18,458.88,418.84,898.25,447.03,898.25,16221.21,2099.59,3934.77,2179.41,171.25,1948.52,599.88,194.71,243.01,829.97,898.25,168.20,8427.33,772.54,5229.48,3522.71,8097.10,375.44,150.37,423.72,447.03,418.84,10370.75
2013-12-17,SCHISM,base,3,9991.86,8356.61,1031.03,3118.10,-600.07,15681.35,1.00,1.00,2.34,83.80,32.30,632.37,548.80,446.40,418.84,898.25,439.20,898.25,16965.81,2230.20,4476.56,2303.71,172.34,2143.70,606.56,199.48,231.33,829.15,898.25,150.37,7950.35,756.23,4942.25,3540.53,7739.28,364.57,150.37,419.48,439.20,418.84,10315.50
2013-12-18,SCHISM,base,3,9959.26,8328.05,1021.87,2068.00,-606.79,-4263.44,1.00,1.00,2.28,84.40,170.00,776.79,552.16,459.30,418.84,898.25,439.20,898.25,18311.73,2419.86,5405.57,2483.95,176.90,2563.27,642.42,209.46,228.95,829.77,898.25,150.37,7590.17,746.32,4701.41,4101.75,7579.76,385.03,150.37,418.84,439.20,418.84,10411.39
2013-12-19,SCHISM,base,3,9896.10,8256.72,1002.42,2561.44,-580.87,4233.17,1.00,1.00,2.18,84.00,94.80,675.67,581.27,477.05,420.54,898.25,439.20,898.25,18263.42,2455.29,5908.60,2525.07,186.46,2500.67,616.78,222.46,225.92,831.20,898.25,150.37,7403.87,736.81,4409.66,5084.84,7433.04,422.02,150.37,418.84,439.20,420.54,10021.49
2013-12-20,SCHISM,base,3,10259.56,8637.19,983.37,3598.46,-575.39,-12841.08,1.00,1.00,2.20,83.80,53.30,628.69,593.40,464.16,431.78,908.88,439.20,898.25,17970.99,2403.87,5531.40,2456.63,184.94,2447.40,602.59,205.99,228.52,834.90,898.25,150.37,7310.13,714.05,4335.28,5647.95,7308.36,420.75,150.37,418.84,439.20,431.78,9838.08
2013-12-21,SCHISM,base,3,10351.24,8704.10,965.43,3326.16,-586.01,-18388.51,1.00,1.00,2.27,83.40,45.30,631.31,559.08,455.28,439.20,917.88,439.20,898.25,17940.12,2390.96,5405.02,2438.73,182.11,2518.16,605.93,203.17,227.65,835.52,898.25,150.37,7145.92,704.93,4509.89,5283.50,7159.21,434.11,150.37,418.84,439.20,439.20,9825.49
2013-12-22,SCHISM,base,3,10149.14,8490.12,964.56,3131.32,-599.32,-22920.95,1.00,1.00,2.47,83.20,39.70,639.02,547.75,463.11,435.38,917.88,439.20,898.25,17621.09,2325.74,5164.30,2369.17,179.94,2414.28,587.55,199.70,227.44,836.96,908.68,150.37,6960.94,691.25,4813.80,5109.64,7029.87,436.02,150.37,418.84,439.20,435.38,9758.42
2013-12-23,SCHISM,base,3,10338.99,8702.10,973.03,3032.64,-602.30,-16882.12,1.00,1.00,2.82,83.40,35.20,637.50,547.33,474.52,421.81,917.88,439.20,902.75,17473.73,2257.30,5111.09,2308.16,176.68,2339.83,575.62,196.88,227.22,837.78,914.00,150.37,6810.64,677.14,4998.88,4838.70,6866.70,436.02,150.37,418.84,439.20,421.81,9731.50
2013-12-24,SCHISM,base,3,10279.57,8662.50,976.10,2712.53,-619.96,-6117.35,1.00,1.00,3.18,83.20,42.10,662.06,569.97,491.60,418.84,916.04,439.20,917.88,17576.40,2228.45,5157.56,2288.83,181.25,2430.45,590.05,196.45,222.89,839.21,917.88,150.37,6685.37,662.80,5054.38,4734.62,6781.43,442.80,150.37,413.74,439.20,418.84,9840.66
2013-12-25,SCHISM,base,3,10137.38,8515.96,978.02,2726.04,-604.35,17964.08,1.00,1.00,3.45,83.20,46.70,651.05,590.89,495.40,403.97,912.56,439.20,917.88,17378.40,2139.23,5136.25,2218.96,186.02,2425.25,590.26,195.14,219.64,839.21,917.88,150.37,6640.60,647.20,4990.85,4733.34,6833.25,449.99,150.37,407.37,439.20,403.97,9817.74
2013-12-26,SCHISM,base,3,10089.77,8475.61,981.51,3025.10,-614.70,31179.13,1.00,1.00,3.63,83.60,51.20,665.90,595.91,483.80,398.44,917.88,439.20,917.88,17052.66,2059.70,5095.78,2148.75,185.81,2377.65,573.95,194.27,215.74,839.21,917.88,150.37,6652.02,634.71,4962.17,4420.54,6841.97,446.82,150.37,402.06,439.20,398.44,9776.53
2013-12-27,SCHISM,base,3,9986.08,8352.12,983.16,3006.70,-568.88,31352.72,1.00,1.00,3.70,84.20,66.50,635.38,581.90,469.66,398.44,917.88,430.72,917.88,17216.66,2054.25,5261.13,2147.00,188.41,2437.19,572.27,196.66,214.01,839.63,917.88,150.37,6634.89,623.46,4962.35,4266.92,6761.84,451.69,150.37,398.87,430.72,398.44,9826.70
2013-12-28,SCHISM,base,3,9785.96,8152.80,984.52,2753.67,-598.90,27098.07,1.00,1.00,3.58,84.80,55.10,654.00,566.62,461.63,398.44,919.51,418.84,917.88,17659.31,2146.61,5796.08,2241.81,197.31,2703.26,605.10,202.09,212.93,841.06,917.88,150.37,6556.70,615.32,4940.60,4396.74,6725.66,485.91,150.37,398.44,418.84,398.44,10049.70
2013-12-29,SCHISM,base,3,9513.90,8028.91,977.38,2527.47,-594.99,37439.69,1.00,1.00,3.41,85.20,49.40,644.39,594.86,471.14,398.44,937.49,418.84,917.88,17764.09,2180.77,6138.31,2275.87,202.74,2862.18,642.00,202.95,212.93,843.32,917.88,150.37,6512.74,615.53,4870.37,4920.67,6717.11,529.28,150.37,390.57,418.84,398.44,10107.83
2013-12-30,SCHISM,base,3,9510.99,8042.21,969.50,2526.56,-589.08,18975.70,1.00,1.00,3.10,85.80,44.90,633.98,621.37,496.24,392.06,932.38,418.84,917.88,17912.50,2228.65,6257.47,2312.99,209.03,2957.84,664.67,203.60,212.93,846.40,923.80,150.37,6498.62,615.53,4868.54,5194.17,6650.59,553.63,150.37,386.52,418.84,392.06,10205.45
